epoch,batch,d_loss,g_loss
2019-04-14 11:30:07,9,275,-35.456172943115234,-39.50408172607422
2019-04-14 11:30:07,9,280,-23.2203311920166,-3.2972254753112793
2019-04-14 11:30:07,9,285,-31.51944923400879,-32.99647521972656
2019-04-14 11:30:08,9,290,-17.63918113708496,-20.579418182373047
2019-04-14 11:30:08,9,295,17.24535369873047,-0.5585756301879883
2019-04-14 11:30:09,9,300,-71.15420532226562,-1.4444808959960938
2019-04-14 11:30:09,9,305,-17.101036071777344,19.222171783447266
2019-04-14 11:30:09,9,310,-64.341552734375,16.72311782836914
2019-04-14 11:30:10,9,315,-56.244468688964844,8.435661315917969
2019-04-14 11:30:10,9,320,-11.09971809387207,-13.15532112121582
2019-04-14 11:30:11,9,325,-99.94849395751953,26.179317474365234
2019-04-14 11:30:11,9,330,-35.19095993041992,-0.6683473587036133
2019-04-14 11:30:11,9,335,-70.78512573242188,31.045204162597656
2019-04-14 11:30:12,9,340,-44.539833068847656,12.868001937866211
2019-04-14 11:30:12,9,345,-46.391014099121094,24.57624053955078
2019-04-14 11:30:13,9,350,10.237603187561035,14.919111251831055
2019-04-14 11:30:13,9,355,-99.69051361083984,87.42853546142578
2019-04-14 11:30:13,9,360,-77.35990905761719,64.1065902709961
2019-04-14 11:30:14,9,365,-101.44652557373047,125.43878173828125
2019-04-14 11:30:14,9,370,17.79880142211914,15.279289245605469
2019-04-14 11:30:15,9,375,-45.93870544433594,6.163022994995117
2019-04-14 11:30:15,9,380,-5.376590728759766,-14.880703926086426
2019-04-14 11:30:15,9,385,-56.080162048339844,-16.29328155517578
2019-04-14 11:30:16,9,390,-50.38147735595703,13.077767372131348
2019-04-14 11:30:16,9,395,-104.65322875976562,3.4674320220947266
2019-04-14 11:30:17,9,400,-39.13264083862305,-7.759208679199219
2019-04-14 11:30:17,9,405,-73.88627624511719,30.982131958007812
2019-04-14 11:30:17,9,410,-45.390220642089844,43.256385803222656
2019-04-14 11:30:18,9,415,4.942485809326172,23.93438720703125
2019-04-14 11:30:18,9,420,-42.904232025146484,61.87074279785156
2019-04-14 11:30:19,9,425,4.542067527770996,33.19102478027344
2019-04-14 11:30:19,9,430,-135.83840942382812,64.59807586669922
2019-04-14 11:30:19,9,435,-21.59221649169922,46.513465881347656
2019-04-14 11:30:20,9,440,-10.180438995361328,11.24311351776123
2019-04-14 11:30:20,9,445,-84.49594116210938,37.169376373291016
2019-04-14 11:30:21,9,450,-72.84886169433594,8.644062042236328
2019-04-14 11:30:21,9,455,-72.11930847167969,6.4915924072265625
2019-04-14 11:30:21,9,460,-45.066246032714844,9.01323127746582
2019-04-14 11:30:22,9,465,-67.49430847167969,14.73051929473877
2019-04-14 11:30:22,9,470,-55.37553787231445,30.727500915527344
2019-04-14 11:30:23,9,475,-53.77698516845703,14.310718536376953
2019-04-14 11:30:23,9,480,-79.45404815673828,13.192907333374023
2019-04-14 11:30:23,9,485,-20.614830017089844,-18.243257522583008
2019-04-14 11:30:24,9,490,-84.59135437011719,-10.625548362731934
2019-04-14 11:30:24,9,495,-49.25652313232422,-22.792566299438477
2019-04-14 11:30:25,9,500,-60.04833221435547,-15.747604370117188
2019-04-14 11:30:25,9,505,-34.525665283203125,-39.03764343261719
2019-04-14 11:30:25,9,510,-103.36491394042969,2.2895374298095703
2019-04-14 11:30:26,9,515,-47.63343048095703,-25.75928497314453
2019-04-14 11:30:26,9,520,-42.22413635253906,-42.64784240722656
2019-04-14 11:30:27,9,525,-45.347862243652344,-30.00570297241211
2019-04-14 11:30:27,9,530,-58.97578430175781,-31.94139289855957
2019-04-14 11:30:27,9,535,5.876148223876953,-76.63497924804688
2019-04-14 11:30:28,9,540,-56.048343658447266,-52.55816650390625
2019-04-14 11:30:28,9,545,-66.437255859375,-1.4085502624511719
2019-04-14 11:30:29,9,550,-60.068260192871094,-31.225975036621094
2019-04-14 11:30:29,9,555,-75.77410888671875,-16.493545532226562
2019-04-14 11:30:29,9,560,-34.56598663330078,-51.63697814941406
2019-04-14 11:30:30,9,565,6.220884323120117,-41.78990173339844
2019-04-14 11:30:30,9,570,-63.919586181640625,-13.91733455657959
2019-04-14 11:30:31,9,575,-5.9196929931640625,-27.09125328063965
2019-04-14 11:30:31,9,580,-37.576568603515625,-17.25998878479004
2019-04-14 11:30:31,9,585,-39.819217681884766,-9.405430793762207
2019-04-14 11:30:32,9,590,-85.21322631835938,-2.194622039794922
2019-04-14 11:30:32,9,595,7.560634613037109,-0.16315078735351562
2019-04-14 11:30:33,9,600,-72.11058044433594,2.334644317626953
2019-04-14 11:30:33,9,605,-54.3103141784668,27.80120849609375
2019-04-14 11:30:33,9,610,-9.552072525024414,12.272851943969727
2019-04-14 11:30:34,9,615,-60.48258972167969,9.848742485046387
2019-04-14 11:30:34,9,620,-50.585205078125,3.6891865730285645
2019-04-14 11:30:35,9,625,-40.44407272338867,7.869278907775879
2019-04-14 11:30:35,9,630,-28.101276397705078,9.752742767333984
2019-04-14 11:30:35,9,635,-32.527305603027344,-9.80328369140625
2019-04-14 11:30:36,9,640,-20.33032989501953,-9.825384140014648
2019-04-14 11:30:36,9,645,-54.40497589111328,5.231084823608398
2019-04-14 11:30:37,9,650,1.6536998748779297,14.39681339263916
2019-04-14 11:30:37,9,655,-18.726240158081055,-13.730363845825195
2019-04-14 11:30:37,9,660,-42.86809539794922,-21.315940856933594
2019-04-14 11:30:38,9,665,-79.6666259765625,-22.290233612060547
2019-04-14 11:30:38,9,670,-69.81743621826172,-13.807205200195312
2019-04-14 11:30:39,9,675,-60.977195739746094,-19.208969116210938
2019-04-14 11:30:39,9,680,-14.078449249267578,-20.483810424804688
2019-04-14 11:30:39,9,685,-65.38182830810547,-4.70345401763916
2019-04-14 11:30:40,9,690,-30.036365509033203,-16.045040130615234
2019-04-14 11:30:40,9,695,-51.343238830566406,-25.378196716308594
2019-04-14 11:30:41,9,700,-46.12496566772461,-35.567012786865234
2019-04-14 11:30:41,9,705,-79.94181823730469,-12.106100082397461
2019-04-14 11:30:41,9,710,-11.871387481689453,-3.468140125274658
2019-04-14 11:30:42,9,715,-24.939599990844727,-1.6408495903015137
2019-04-14 11:30:42,9,720,-65.20325469970703,31.648296356201172
2019-04-14 11:30:43,9,725,-67.36631774902344,33.494232177734375
2019-04-14 11:30:43,9,730,3.03271484375,-11.55017375946045
2019-04-14 11:30:44,9,735,-44.55438232421875,29.468894958496094
2019-04-14 11:30:44,9,740,-87.46625518798828,28.86737060546875
2019-04-14 11:30:44,9,745,-71.79571533203125,28.933263778686523
2019-04-14 11:30:45,9,750,-34.641815185546875,7.375553131103516
2019-04-14 11:30:45,9,755,-5.178985595703125,26.06032371520996
2019-04-14 11:30:46,9,760,-76.1716079711914,32.357330322265625
2019-04-14 11:30:46,9,765,-74.01614379882812,62.70393371582031
2019-04-14 11:30:46,9,770,16.351234436035156,32.47513961791992
2019-04-14 11:30:47,9,775,-9.201911926269531,4.398874759674072
2019-04-14 11:30:47,9,780,-42.650672912597656,-8.728181838989258
2019-04-14 11:30:48,9,785,-30.23755645751953,-17.745529174804688
2019-04-14 11:30:48,9,790,-35.932891845703125,-0.6938104629516602
2019-04-14 11:30:48,9,795,-49.95964813232422,-23.159008026123047
2019-04-14 11:30:49,9,800,-14.745338439941406,-30.698610305786133
2019-04-14 11:30:49,9,805,-108.61272430419922,7.3729777336120605
2019-04-14 11:30:50,9,810,6.739967346191406,-34.09068298339844
2019-04-14 11:30:50,9,815,-66.51568603515625,6.760692596435547
2019-04-14 11:30:50,9,820,-63.90455627441406,-6.381475925445557
2019-04-14 11:30:51,9,825,-66.74182891845703,-23.56170654296875
2019-04-14 11:30:51,9,830,-54.48031997680664,19.51653289794922
2019-04-14 11:30:52,9,835,-35.52497100830078,-13.661481857299805
2019-04-14 11:30:52,9,840,-16.14078140258789,-18.068721771240234
2019-04-14 11:30:52,9,845,-78.23274993896484,-24.738727569580078
2019-04-14 11:30:53,9,850,-61.59870529174805,0.6221218109130859
2019-04-14 11:30:53,9,855,-16.964365005493164,-12.533349990844727
2019-04-14 11:30:54,9,860,-27.743688583374023,-7.766366958618164
2019-04-14 11:30:54,9,865,-8.157499313354492,-29.021747589111328
2019-04-14 11:30:54,9,870,-20.01590347290039,-16.45680046081543
2019-04-14 11:30:55,9,875,-31.984474182128906,-10.971522331237793
2019-04-14 11:30:55,9,880,-86.98194122314453,31.639949798583984
2019-04-14 11:30:56,9,885,-73.79508972167969,18.63614845275879
2019-04-14 11:30:56,9,890,-58.71910858154297,40.027408599853516
2019-04-14 11:30:56,9,895,-23.552148818969727,40.02949523925781
2019-04-14 11:30:57,9,900,-20.021411895751953,19.270849227905273
2019-04-14 11:30:57,9,905,-23.56810188293457,13.519356727600098
2019-04-14 11:30:57,9,910,-24.82251739501953,6.620944023132324
2019-04-14 11:30:58,9,915,-62.62384033203125,-20.231204986572266
2019-04-14 11:30:58,9,920,2.597810745239258,-60.92839431762695
2019-04-14 11:30:59,9,925,-81.82369995117188,-5.526002883911133
2019-04-14 11:30:59,9,930,-34.69712829589844,-42.074771881103516
2019-04-14 11:30:59,9,935,-39.327762603759766,-13.991557121276855
2019-04-14 11:31:00,9,940,-10.278284072875977,11.65749740600586
2019-04-14 11:31:00,9,945,14.714183807373047,-19.99388885498047
2019-04-14 11:31:01,9,950,-51.698123931884766,14.407499313354492
2019-04-14 11:31:01,9,955,-78.6097412109375,5.774167060852051
2019-04-14 11:31:01,9,960,-70.55184936523438,-16.282527923583984
2019-04-14 11:31:02,9,965,-62.98539733886719,-9.968362808227539
2019-04-14 11:31:02,9,970,-56.06776428222656,6.812967300415039
2019-04-14 11:31:03,9,975,-49.401641845703125,0.666316032409668
2019-04-14 11:31:03,9,980,-35.807891845703125,10.349945068359375
2019-04-14 11:31:03,9,985,-50.43341064453125,30.915687561035156
2019-04-14 11:31:04,9,990,-81.79607391357422,38.77726745605469
2019-04-14 11:31:04,9,995,-25.108409881591797,6.8230485916137695
2019-04-14 11:31:05,9,1000,-72.35702514648438,56.62474060058594
2019-04-14 11:31:05,9,1005,4.038738250732422,26.692676544189453
2019-04-14 11:31:05,9,1010,-15.395421981811523,29.563247680664062
2019-04-14 11:31:06,9,1015,-32.651161193847656,44.76457977294922
2019-04-14 11:31:06,9,1020,-54.396759033203125,11.02324104309082
2019-04-14 11:31:07,9,1025,-66.24101257324219,1.7884044647216797
2019-04-14 11:31:07,9,1030,-40.864437103271484,-40.17340087890625
2019-04-14 11:31:07,9,1035,-22.36145782470703,-2.7618608474731445
2019-04-14 11:31:08,9,1040,-53.37063217163086,-0.4266357421875
2019-04-14 11:31:08,9,1045,-45.02723693847656,15.77227783203125
2019-04-14 11:31:09,9,1050,-22.59070587158203,5.185829162597656
2019-04-14 11:31:09,9,1055,-72.50155639648438,19.839210510253906
2019-04-14 11:31:09,9,1060,-42.77077102661133,15.534767150878906
2019-04-14 11:31:10,9,1065,-33.69316482543945,10.155746459960938
2019-04-14 11:31:10,9,1070,-59.324310302734375,34.3975830078125
2019-04-14 11:31:11,9,1075,11.305072784423828,17.86672019958496
2019-04-14 11:31:11,9,1080,-27.30031967163086,32.0130615234375
2019-04-14 11:31:11,9,1085,-38.181182861328125,12.408923149108887
2019-04-14 11:31:12,9,1090,-25.27576446533203,-2.22544002532959
2019-04-14 11:31:12,9,1095,-75.41511535644531,-7.657708168029785
2019-04-14 11:31:13,9,1100,-47.85504150390625,0.5596408247947693
2019-04-14 11:31:13,9,1105,4.483160018920898,-10.492450714111328
2019-04-14 11:31:13,9,1110,-47.61035919189453,4.037867069244385
2019-04-14 11:31:14,9,1115,31.58029556274414,-16.346633911132812
2019-04-14 11:31:14,9,1120,-15.321990013122559,5.097658157348633
2019-04-14 11:31:15,9,1125,-62.61598587036133,28.420440673828125
2019-04-14 11:31:15,9,1130,-51.81902313232422,25.07404327392578
2019-04-14 11:31:15,9,1135,-44.62501525878906,-11.689217567443848
2019-04-14 11:31:16,9,1140,-0.7946548461914062,-21.048843383789062
2019-04-14 11:31:16,9,1145,-33.636871337890625,-15.762447357177734
2019-04-14 11:31:17,9,1150,30.22942352294922,-55.501792907714844
2019-04-14 11:31:17,9,1155,-44.7137565612793,-25.67167854309082
2019-04-14 11:31:17,9,1160,-13.956442832946777,-59.31476593017578
2019-04-14 11:31:18,9,1165,-36.99360275268555,-45.224891662597656
2019-04-14 11:31:18,9,1170,-31.762680053710938,-9.228442192077637
2019-04-14 11:31:19,9,1175,-60.29608917236328,-7.147910118103027
2019-04-14 11:31:19,9,1180,-27.014610290527344,-4.205324172973633
2019-04-14 11:31:19,9,1185,-21.154865264892578,-11.94344711303711
2019-04-14 11:31:20,9,1190,-27.54144287109375,0.28111791610717773
2019-04-14 11:31:20,9,1195,-39.669960021972656,-9.069403648376465
2019-04-14 11:31:21,9,1200,-93.17276763916016,12.076874732971191
2019-04-14 11:31:21,9,1205,-21.92096710205078,6.596290588378906
2019-04-14 11:31:21,9,1210,-3.2939586639404297,-2.5558652877807617
2019-04-14 11:31:22,9,1215,-88.89258575439453,12.61642074584961
2019-04-14 11:31:22,9,1220,-41.491310119628906,-7.510703086853027
2019-04-14 11:31:23,9,1225,-3.450763702392578,-18.352855682373047
2019-04-14 11:31:23,9,1230,-23.894859313964844,-4.696549415588379
2019-04-14 11:31:23,9,1235,-6.7048797607421875,-20.71249771118164
2019-04-14 11:31:24,9,1240,-35.008846282958984,-17.935293197631836
2019-04-14 11:31:24,9,1245,-37.13237762451172,-28.15949249267578
2019-04-14 11:31:25,9,1250,-31.804655075073242,-17.51758575439453
2019-04-14 11:31:25,9,1255,-38.60903549194336,-18.790815353393555
2019-04-14 11:31:25,9,1260,-4.593236923217773,-30.874757766723633
2019-04-14 11:31:26,9,1265,-58.61860656738281,-8.683074951171875
2019-04-14 11:31:26,9,1270,-42.93608856201172,-19.17340087890625
2019-04-14 11:31:27,9,1275,-23.047657012939453,-28.525606155395508
2019-04-14 11:31:27,9,1280,-14.833205223083496,-7.184477806091309
2019-04-14 11:31:27,9,1285,-87.3384780883789,31.276256561279297
2019-04-14 11:31:28,9,1290,-3.2089462280273438,-5.012124061584473
2019-04-14 11:31:28,9,1295,-49.19371032714844,24.98346710205078
2019-04-14 11:31:29,9,1300,-77.82209777832031,63.707923889160156
2019-04-14 11:31:29,9,1305,-8.449726104736328,38.15761184692383
2019-04-14 11:31:29,9,1310,0.45311641693115234,15.253711700439453
2019-04-14 11:31:30,9,1315,-104.2138442993164,4.971278667449951
2019-04-14 11:31:30,9,1320,-86.01765441894531,41.37607192993164
2019-04-14 11:31:31,9,1325,-96.27687072753906,50.145599365234375
2019-04-14 11:31:31,9,1330,-107.10198211669922,32.824378967285156
2019-04-14 11:31:31,9,1335,-76.54933166503906,37.036460876464844
2019-04-14 11:31:32,9,1340,-23.738563537597656,24.483999252319336
2019-04-14 11:31:32,9,1345,-53.52336120605469,30.047714233398438
2019-04-14 11:31:33,9,1350,-48.705528259277344,30.94070053100586
2019-04-14 11:31:33,9,1355,-39.33401870727539,10.173730850219727
2019-04-14 11:31:33,9,1360,-71.13195037841797,26.160476684570312
2019-04-14 11:31:34,9,1365,-48.19455337524414,3.961829662322998
2019-04-14 11:31:34,9,1370,-28.08708953857422,18.898277282714844
2019-04-14 11:31:35,9,1375,-27.058876037597656,23.948741912841797
2019-04-14 11:31:35,9,1380,-9.466856002807617,2.036564826965332
2019-04-14 11:31:35,9,1385,-5.478582382202148,17.952232360839844
2019-04-14 11:31:36,9,1390,-68.82295227050781,8.267253875732422
2019-04-14 11:31:36,9,1395,-82.97949981689453,-13.721513748168945
2019-04-14 11:31:37,9,1400,-14.997419357299805,-39.928321838378906
2019-04-14 11:31:37,9,1405,-24.16618537902832,-15.603984832763672
2019-04-14 11:31:37,9,1410,-38.16352844238281,-6.043709754943848
2019-04-14 11:31:38,9,1415,-51.2297248840332,-5.417985439300537
2019-04-14 11:31:38,9,1420,-35.52754592895508,24.925048828125
2019-04-14 11:31:39,9,1425,-56.514610290527344,0.6205562353134155
2019-04-14 11:31:39,9,1430,-43.8055534362793,-4.520979881286621
2019-04-14 11:31:39,9,1435,-39.509246826171875,-34.27027130126953
2019-04-14 11:31:40,9,1440,-63.78125,-26.97173309326172
2019-04-14 11:31:40,9,1445,-25.56031608581543,-64.27388763427734
2019-04-14 11:31:41,9,1450,-54.69127655029297,-32.0064697265625
2019-04-14 11:31:41,9,1455,-86.46356201171875,-46.69316101074219
2019-04-14 11:31:41,9,1460,-70.53396606445312,-40.618553161621094
2019-04-14 11:31:42,9,1465,-50.23589324951172,-35.77858352661133
2019-04-14 11:31:42,9,1470,-36.20591735839844,-27.772153854370117
2019-04-14 11:31:43,9,1475,-83.40923309326172,-30.059707641601562
2019-04-14 11:31:43,9,1480,-24.501708984375,2.963958740234375
2019-04-14 11:31:43,9,1485,-55.67554473876953,3.790835380554199
2019-04-14 11:31:44,9,1490,-73.48681640625,7.981821060180664
2019-04-14 11:31:44,9,1495,-25.738624572753906,6.149168014526367
2019-04-14 11:31:45,9,1500,-21.106048583984375,5.321541786193848
2019-04-14 11:31:45,9,1505,-30.002532958984375,-11.753899574279785
2019-04-14 11:31:45,9,1510,-61.09627151489258,24.177406311035156
2019-04-14 11:31:46,9,1515,-73.69554138183594,60.426841735839844
2019-04-14 11:31:46,9,1520,-70.12306213378906,10.612546920776367
2019-04-14 11:31:47,9,1525,-59.9905891418457,6.891857147216797
2019-04-14 11:31:47,9,1530,-24.643234252929688,50.61781311035156
2019-04-14 11:31:48,9,1535,-49.65093994140625,38.66659164428711
2019-04-14 11:31:48,9,1540,-39.09906768798828,-14.324020385742188
2019-04-14 11:31:48,9,1545,-55.02320098876953,-21.439651489257812
2019-04-14 11:31:49,9,1550,-26.71485710144043,-27.419130325317383
2019-04-14 11:31:49,9,1555,-21.762033462524414,-25.99578857421875
2019-04-14 11:31:50,9,1560,-36.8418083190918,-13.582368850708008
2019-04-14 11:31:50,9,1565,-25.522106170654297,-15.97553539276123
2019-04-14 11:31:50,9,1570,9.716211318969727,1.332831621170044
2019-04-14 11:31:51,9,1575,-18.536834716796875,1.9764904975891113
2019-04-14 11:31:51,9,1580,-31.69548225402832,-2.738438129425049
2019-04-14 11:31:52,9,1585,-35.4538459777832,-11.64303970336914
2019-04-14 11:31:52,9,1590,-33.39901351928711,-10.503053665161133
2019-04-14 11:31:52,9,1595,-31.911972045898438,5.365691184997559
2019-04-14 11:31:53,9,1600,-58.90217971801758,-5.265384674072266
2019-04-14 11:31:53,9,1605,-29.333629608154297,-16.96112060546875
2019-04-14 11:31:54,9,1610,-19.05316162109375,3.8429975509643555
2019-04-14 11:31:54,9,1615,-70.15998840332031,21.225404739379883
2019-04-14 11:31:54,9,1620,-74.3640365600586,40.104576110839844
2019-04-14 11:31:55,9,1625,-31.009363174438477,39.802947998046875
2019-04-14 11:31:55,9,1630,-73.9350814819336,64.47915649414062
2019-04-14 11:31:56,9,1635,-3.066591262817383,3.716735363006592
2019-04-14 11:31:56,9,1640,-32.000511169433594,9.597131729125977
2019-04-14 11:31:56,9,1645,-32.489471435546875,10.235443115234375
2019-04-14 11:31:57,9,1650,-33.287784576416016,-8.3727445602417
2019-04-14 11:31:57,9,1655,-65.05901336669922,11.346948623657227
2019-04-14 11:31:57,9,1660,-49.766990661621094,25.673011779785156
2019-04-14 11:31:58,9,1665,-50.66712951660156,60.715476989746094
2019-04-14 11:31:58,9,1670,34.35645294189453,-3.8391990661621094
2019-04-14 11:31:59,9,1675,-50.07670211791992,12.090567588806152
2019-04-14 11:31:59,9,1680,-57.14411926269531,16.83342933654785
2019-04-14 11:31:59,9,1685,-79.92434692382812,21.250932693481445
2019-04-14 11:32:00,9,1690,-10.306049346923828,-21.102703094482422
2019-04-14 11:32:00,9,1695,7.187047958374023,0.43708038330078125
2019-04-14 11:32:01,9,1700,-90.88650512695312,14.673660278320312
2019-04-14 11:32:01,9,1705,-33.156471252441406,-13.35090446472168
2019-04-14 11:32:01,9,1710,-18.323604583740234,-45.99645233154297
2019-04-14 11:32:02,9,1715,-24.784934997558594,-25.196914672851562
2019-04-14 11:32:02,9,1720,-49.25952911376953,-28.01577377319336
2019-04-14 11:32:03,9,1725,-52.967166900634766,-17.61028289794922
2019-04-14 11:32:03,9,1730,-63.46355438232422,-13.962065696716309
2019-04-14 11:32:03,9,1735,-80.32463073730469,-55.28321075439453
2019-04-14 11:32:04,9,1740,-38.46977233886719,-15.235529899597168
2019-04-14 11:32:04,9,1745,-76.51335906982422,6.422751426696777
2019-04-14 11:32:05,9,1750,-14.662365913391113,-10.179800033569336
2019-04-14 11:32:05,9,1755,-50.42561340332031,2.5014424324035645
2019-04-14 11:32:05,9,1760,-49.91816329956055,-28.334476470947266
2019-04-14 11:32:06,9,1765,-50.184043884277344,-23.6029052734375
2019-04-14 11:32:06,9,1770,-6.119938850402832,-39.860450744628906
